,Date,US,India,France,Brazil,Germany,United Kingdom,Italy,"Korea, South",Russia,Turkey,Japan,Spain,Vietnam,Australia,Argentina,Netherlands,Iran,Mexico,Colombia,Indonesia,Poland,Portugal,Ukraine,Austria,Taiwan*,Malaysia,Thailand,Israel,Greece,Belgium,Chile,Canada,Czechia,South Africa,Switzerland,Peru,Philippines,Denmark,Romania,Slovakia,Sweden,Iraq,China,Serbia,Bangladesh,Hungary,Singapore,Jordan,Georgia,New Zealand,Ireland,Pakistan,Kazakhstan,Norway,Morocco,Bulgaria,Finland,Croatia,Lithuania,Lebanon,Tunisia,Cuba,Slovenia,Bolivia,Guatemala,Costa Rica,United Arab Emirates,Belarus,Nepal,Ecuador,Uruguay,Mongolia,Panama,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Sri Lanka,Bahrain,Kuwait,Dominican Republic,Burma,Estonia,Cyprus,Moldova,Venezuela,Egypt,Libya,Ethiopia,Honduras,Armenia,Qatar,Oman,Bosnia and Herzegovina,Kenya,North Macedonia,Zambia,Botswana,Albania,Luxembourg,Algeria,Montenegro,Kosovo,Nigeria,Zimbabwe,Mauritius,Uzbekistan,Mozambique,Brunei,Laos,Kyrgyzstan,Iceland,El Salvador,Afghanistan,Maldives,Trinidad and Tobago,Uganda,Namibia,Ghana,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Fiji,Belize,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Gabon,Burundi,Andorra,Seychelles,Papua New Guinea,Togo,Tanzania,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Timor-Leste,Solomon Islands,Burkina Faso,San Marino,Liechtenstein,Grenada,Tajikistan,South Sudan,Equatorial Guinea,Djibouti,Samoa,Nicaragua,Dominica,Central African Republic,Monaco,Tonga,Gambia,Yemen,Vanuatu,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Guinea-Bissau,Comoros,Sierra Leone,Liberia,Chad,Micronesia,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Kiribati,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Marshall Islands,Holy See,Antarctica,MS Zaandam,"Korea, North"
285,2022-02-18,934304,511230,137448,643340,120992,160946,152596,7354,337074,91910,21467,97998,39358,4878,125062,22038,134607,314598,137869,146044,109509,20759,110989,17626,852,32276,22565,9828,25183,29920,41067,35997,38106,98298,13012,209110,55409,4286,62323,18201,16852,24840,4895,14728,28931,43066,937,13629,15771,53,6417,29976,18851,1548,15870,34973,2277,14729,8221,9929,27375,8484,6174,21358,16744,7894,2292,6329,11913,35105,6854,2080,8000,5093,8981,9182,18147,5357,15949,1435,2527,4354,19322,2152,807,11068,5591,23632,6178,7435,10608,8278,661,4225,15263,5633,8869,3942,2608,3432,983,6780,2650,3090,3142,5385,878,1614,2189,98,605,2942,58,4032,7526,290,3553,3582,3999,1433,2771,3015,1454,1920,594,1899,307,1316,1958,2602,791,1309,1386,1208,824,641,1335,3831,976,400,5,3044,303,38,150,159,628,271,796,438,768,696,814,717,356,163,1345,375,125,74,375,112,75,214,125,137,182,189,0,223,57,113,51,0,365,2115,1,103,104,303,135,166,160,125,290,190,0,42,71,5,9,0,13,0,0,0,0,2,0
288,2022-02-19,934987,511903,137595,644195,121202,161074,152848,7405,337860,92188,21685,97998,39423,4912,125185,22049,134798,315525,137996,146202,109792,20796,111261,17656,852,32310,22594,9842,25260,29920,41196,36013,38188,98617,13016,209298,55607,4314,62471,18225,16852,24851,4912,14728,28944,43066,941,13657,15822,53,6417,30009,18851,1548,15881,34998,2277,14773,8239,9950,27375,8486,6184,21367,16780,7894,2293,6348,11917,35105,6865,2085,8000,5099,8982,9211,18191,5357,15969,1437,2528,4357,19327,2158,811,11093,5602,23694,6178,7438,10608,8308,662,4225,15263,5635,8891,3943,2608,3433,983,6787,2655,3098,3142,5386,878,1617,2189,98,608,2942,58,4032,7534,290,3562,3582,4001,1433,2779,3015,1455,1920,594,1899,308,1316,1958,2605,791,1309,1388,1210,824,641,1350,3831,976,400,5,3047,303,38,150,159,628,271,796,438,768,696,814,717,356,163,1345,375,125,77,375,112,75,214,125,137,182,189,0,223,57,113,51,0,365,2120,1,103,104,303,135,166,160,125,290,190,0,42,71,5,9,0,13,0,0,0,0,2,0
294,2022-02-20,935424,512109,137596,644592,121275,161148,152989,7450,338595,92451,21844,97998,39501,4929,125278,22057,135040,315688,138106,146365,109817,20831,111423,17676,852,32347,22624,9971,25327,29920,41347,36042,38226,98667,13016,209468,55684,4348,62539,18240,16852,24858,4924,14849,28965,43066,945,13682,15856,64,6417,30040,18851,1548,15894,35042,2277,14815,8254,9970,27448,8487,6203,21372,16787,7894,2294,6361,11921,35105,6879,2087,8019,5108,8984,9235,18191,5357,15994,1437,2529,4357,19331,2162,823,11104,5602,23752,6191,7438,10608,8322,662,4231,15263,5635,8898,3943,2608,3438,983,6797,2658,3100,3142,5386,878,1619,2189,109,610,2944,58,4041,7539,291,3567,3582,4002,1433,2784,3017,1456,1920,596,1899,310,1316,1958,2606,791,1310,1388,1211,824,641,1350,3831,976,400,6,3050,303,38,150,159,636,271,796,438,770,696,819,720,356,163,1345,375,125,83,375,112,75,214,125,137,182,189,0,223,57,113,51,0,365,2122,1,103,104,303,135,166,160,125,290,190,0,42,71,5,11,0,13,0,0,0,0,2,0
297,2022-02-21,936343,512344,137619,644918,121297,161179,153190,7508,339319,92719,22017,98462,39605,4966,125451,22076,135276,315688,138205,146541,109833,20866,111561,17704,852,32390,22656,10001,25417,30015,41491,36062,38335,98804,13032,209641,55763,4377,62624,18252,16852,24876,4936,14904,28974,43299,952,13713,15888,64,6443,30053,18867,1549,15916,35185,2329,14869,8276,9989,27486,8491,6222,21386,16794,7936,2296,6375,11925,35160,6895,2087,8019,5113,8986,9261,18237,5406,16024,1438,2530,4357,19338,2170,825,11117,5609,23806,6201,7440,10671,8338,662,4234,15327,5638,8915,3945,2614,3445,985,6805,2666,3101,3142,5386,878,1621,2189,111,612,2946,58,4044,7549,292,3574,3585,4002,1438,2787,3020,1456,1920,598,1899,311,1335,1958,2606,791,1314,1389,1213,826,645,1350,3892,977,400,6,3053,303,38,150,160,636,271,796,440,770,696,819,720,357,163,1348,377,125,83,375,112,75,214,125,137,182,189,0,223,57,113,51,0,365,2123,1,103,105,306,135,166,160,125,290,190,0,42,72,6,11,0,13,0,0,0,0,2,0
300,2022-02-22,938515,512622,138277,645735,121603,161384,153512,7607,340101,92990,22339,98635,39682,5025,125618,22095,135499,315786,138285,146798,110157,20894,111862,17727,852,32433,22691,10038,25485,30040,41526,36159,38335,98868,13044,209808,55776,4412,62839,18279,16933,24897,4972,14958,28990,43430,956,13731,15933,64,6452,30096,18872,1549,15922,35245,2329,14905,8300,10007,27512,8491,6236,21400,16833,7954,2297,6392,11928,35172,6905,2087,8036,5130,8987,9280,18259,5425,16055,1442,2531,4360,19344,2181,830,11136,5616,23857,6210,7441,10671,8354,662,4238,15362,5638,8937,3946,2614,3451,986,6812,2669,3102,3142,5388,895,1623,2190,112,613,2947,61,4048,7569,292,3582,3585,4002,1441,2795,3022,1457,1920,599,1899,311,1335,1959,2609,791,1314,1390,1215,826,647,1350,3894,977,401,6,3056,303,38,151,160,636,272,798,440,770,696,819,722,357,163,1348,377,125,85,375,112,76,214,125,137,182,189,0,223,57,113,51,0,365,2124,1,103,106,306,135,166,160,125,290,190,0,42,72,6,11,0,13,0,0,0,0,2,0
303,2022-02-23,941630,512924,138502,646714,121902,161549,153764,7689,340872,93258,22585,98936,39773,5062,125775,22106,135726,316941,138364,147025,110517,20922,112173,17756,852,32488,22730,10075,25538,30076,41571,36255,38403,98978,13062,209927,55977,4463,62958,18314,17064,24917,5021,15010,28995,43562,963,13751,15981,64,6460,30114,18882,1598,15938,35298,2351,14942,8320,10027,27592,8494,6246,21406,16861,7969,2298,6407,11930,35172,6919,2089,8047,5145,8990,9307,18281,5439,16086,1444,2533,4360,19349,2188,833,11157,5624,23889,6222,7446,10684,8378,664,4238,15380,5638,8958,3947,2614,3453,988,6816,2670,3105,3142,5388,895,1624,2191,112,616,2948,60,4054,7574,293,3596,3585,4002,1442,2798,3023,1457,1920,601,1899,311,1335,1960,2610,791,1314,1390,1215,826,648,1350,3895,977,401,6,3059,303,38,151,160,636,272,798,440,770,696,820,722,357,163,1348,377,125,87,375,112,76,214,125,137,182,189,0,224,57,113,51,0,365,2130,1,103,106,306,135,166,160,125,290,190,0,42,72,6,11,0,13,0,0,0,0,2,0
306,2022-02-24,944599,513226,138784,647703,122145,161675,154013,7783,341624,93539,22791,99162,39884,5095,125872,22119,135952,317303,138421,147342,110858,20941,112459,17786,852,32534,22768,10105,25603,30101,41795,36332,38433,99018,13073,210116,56165,4502,63073,18338,17083,24931,5061,15059,29005,43664,975,13767,16022,64,6471,30139,18893,1598,15952,35357,2364,14964,8341,10044,27640,8494,6257,21406,16906,7984,2299,6421,11931,35223,6932,2091,8058,5159,8991,9330,18315,5458,16116,1447,2534,4363,19353,2195,833,11171,5625,23927,6232,7450,10720,8392,664,4238,15392,5638,8968,3947,2614,3457,988,6820,2672,3108,3142,5390,895,1626,2192,113,617,2950,61,4058,7578,294,3603,3585,4006,1442,2808,3026,1457,1923,601,1899,312,1335,1960,2612,791,1315,1390,1216,826,648,1350,3901,977,401,6,3062,303,38,151,160,638,272,798,440,771,696,820,722,358,163,1348,378,126,92,375,112,77,214,125,137,182,189,0,224,57,113,51,0,365,2130,1,103,106,306,135,166,160,125,290,190,0,42,72,6,11,0,13,0,0,0,0,2,0
309,2022-02-25,946681,513481,138972,648496,122371,161797,154206,7895,342397,93805,23069,99410,39962,5131,125958,22127,136166,317683,138501,147586,111056,20973,112618,17811,853,32591,22809,10114,25668,30121,41919,36473,38491,99145,13082,210229,56224,4543,63193,18375,17142,24948,5133,15110,29016,43752,986,13785,16054,64,6475,30153,18906,1598,15960,35433,2364,14990,8374,10058,27668,8494,6264,21414,16939,7999,2300,6438,11932,35223,6949,2095,8063,5191,8993,9358,18315,5458,16142,1448,2535,4365,19356,2204,848,11185,5628,23957,6241,7454,10720,8413,664,4238,15411,5638,8981,3947,2619,3458,988,6823,2674,3111,3142,5392,895,1628,2192,115,619,2952,61,4062,7579,294,3608,3585,4007,1442,2810,3027,1457,1923,601,1899,312,1335,1960,2612,792,1315,1390,1216,833,650,1350,3901,978,401,6,3065,303,38,151,160,638,272,798,440,771,696,820,722,358,163,1348,378,126,92,375,112,78,214,125,137,182,189,0,224,57,113,51,1,365,2131,1,103,106,306,135,166,160,125,290,190,0,42,72,6,11,0,13,0,0,0,0,2,0
312,2022-02-26,947440,513724,139073,649184,122621,161797,154416,7944,343178,94026,23325,99410,40050,5157,126048,22133,136390,318014,138598,147844,111277,21001,112740,17844,853,32634,22849,10126,25719,30121,42070,36507,38558,99191,13082,210407,56351,4580,63294,18413,17142,24960,5213,15155,29024,43752,999,13798,16097,64,6475,30173,18906,1598,15970,35458,2364,15012,8387,10069,27702,8494,6276,21419,16961,7999,2301,6454,11934,35223,6961,2095,8073,5223,8994,9358,18315,5458,16166,1450,2536,4368,19360,2213,852,11201,5631,23992,6241,7458,10720,8433,667,4238,15411,5639,8994,3951,2619,3458,988,6828,2674,3112,3142,5393,895,1630,2192,115,621,2954,61,4062,7585,296,3617,3585,4007,1442,2811,3032,1457,1923,602,1899,313,1335,1960,2613,792,1316,1390,1220,833,650,1366,3901,979,401,6,3068,303,38,151,160,638,272,798,440,771,696,820,722,358,163,1348,378,128,93,375,112,78,214,125,137,182,189,0,224,57,113,51,1,365,2133,1,103,106,306,135,166,160,125,290,190,0,42,72,6,11,0,13,0,0,0,0,2,0
315,2022-02-27,947663,513843,139149,649437,122678,161797,154560,8058,343934,94232,23469,99410,40144,5171,126120,22136,136631,318086,138693,148073,111316,21039,112835,17881,853,32674,22891,10154,25785,30121,42200,36536,38592,99229,13080,210538,56401,4628,63353,18453,17142,24975,5295,15199,29033,43752,1007,13814,16138,84,6475,30178,18906,1598,15978,35482,2364,15030,8415,10079,27773,8494,6292,21426,16971,7999,2301,6470,11935,35223,6977,2096,8079,5230,8996,9400,18359,5458,16190,1453,2537,4368,19365,2225,854,11213,5631,24040,6250,7460,10720,8449,668,4242,15411,5639,9001,3952,2619,3464,988,6831,2676,3113,3142,5393,895,1633,2192,121,621,2957,61,4068,7593,297,3622,3588,4007,1442,2813,3032,1457,1923,604,1899,315,1335,1960,2615,792,1316,1390,1220,833,650,1366,3901,979,401,6,3071,303,38,151,160,638,272,798,440,771,696,820,722,358,163,1348,378,128,96,375,112,78,216,125,137,182,189,0,224,57,113,51,1,365,2134,1,103,106,307,135,167,160,125,290,190,0,42,72,6,11,0,13,0,0,0,0,2,0
318,2022-02-28,949815,514023,139382,649676,122702,161934,154767,8170,344655,94445,23667,99410,40252,5210,126152,22142,136838,318149,138767,148335,111317,21063,112902,17911,853,32749,22933,10198,25860,30179,42353,36594,38592,99412,13101,210672,56451,4658,63414,18485,17142,24989,5380,15241,29037,43949,1019,13835,16163,84,6497,30196,18937,1598,15988,35581,2366,15069,8426,10091,27784,8494,6307,21438,16971,8037,2301,6480,11936,35223,6985,2096,8083,5239,8998,9417,18359,5501,16222,1454,2538,4368,19368,2236,856,11216,5636,24074,6261,7462,10720,8461,670,4244,15459,5639,9010,3952,2619,3469,991,6835,2680,3114,3142,5395,904,1635,2192,125,621,2958,62,4071,7598,297,3628,3588,4007,1442,2813,3032,1457,1923,605,1900,316,1335,1960,2615,793,1317,1390,1220,834,650,1366,3908,979,401,6,3075,303,38,151,163,638,272,798,440,771,696,820,722,358,163,1348,378,128,99,375,112,78,216,125,137,182,189,0,224,57,113,51,0,365,2135,1,103,106,307,135,167,160,125,294,190,0,42,72,6,11,0,13,0,0,0,0,2,0
343,2022-03-01,951600,514246,139594,649922,122937,162203,155000,8266,345427,94648,23905,99883,40338,5269,126257,22158,137064,318531,138854,148660,111586,21086,113083,17940,853,32827,22976,10218,25914,30199,42353,36630,38685,99430,13110,210744,56451,4696,63578,18530,17242,24999,5626,15280,29045,44051,1030,13849,16199,84,6508,30218,18947,1599,15994,35637,2380,15101,8448,10104,27784,8495,6318,21441,17010,8047,2301,6493,11938,35223,6991,2098,8093,5256,9001,9438,18392,5513,16244,1455,2539,4369,19372,2250,857,11228,5636,24110,6269,7463,10778,8478,670,4244,15470,5639,9027,3953,2619,3472,992,6840,2682,3115,3142,5395,904,1636,2192,127,623,2958,65,4074,7609,297,3632,3588,4007,1442,2814,3032,1457,1923,605,1900,316,1335,1960,2615,793,1317,1390,1220,834,650,1366,3909,979,401,6,3079,303,38,151,163,638,272,798,440,771,696,820,722,358,163,1348,378,128,106,375,112,78,216,125,137,182,189,0,224,57,113,51,0,365,2135,1,103,106,307,135,167,160,125,294,190,0,42,72,6,11,0,13,0,0,0,0,2,0
376,2022-03-02,953694,514388,139781,650254,123238,162278,155214,8394,346197,94837,24140,100037,40452,5316,126390,22170,137267,318531,138899,149036,111864,21111,113193,17971,853,32942,23021,10237,25972,30199,42411,36726,38741,99458,13119,210851,56504,4734,63668,18567,17355,25013,5804,15315,29053,44134,1040,13849,16231,84,6521,30237,18958,1664,16002,35696,2381,15122,8463,10115,27824,8496,6327,21443,17018,8057,2301,6506,11941,35249,7005,2099,8098,5284,9002,9454,18422,5532,16267,1455,2540,4370,19375,2259,859,11242,5639,24132,6276,7467,10778,8493,670,4246,15484,5640,9036,3955,2619,3474,993,6843,2682,3116,3142,5396,904,1637,2193,129,623,2960,65,4077,7617,297,3637,3588,4009,1442,2814,3032,1457,1923,606,1900,316,1335,1960,2617,794,1317,1390,1222,834,650,1366,3910,979,401,6,3082,303,38,151,163,638,272,798,440,771,696,820,722,360,163,1348,378,129,106,375,112,78,216,125,137,183,189,0,225,57,113,51,0,365,2135,1,103,106,307,135,167,160,125,294,190,0,42,72,6,11,0,13,0,0,0,0,2,0
409,2022-03-03,955409,514589,139962,650824,123505,162472,155399,8580,346967,95025,24398,100239,40547,5354,126531,22178,137439,318835,138939,149268,112130,21141,113326,18010,853,33028,23070,10239,26036,30217,42683,36798,38787,99499,13131,210907,56538,4733,63782,18611,17425,25028,6002,15346,29058,44211,1049,13849,16274,84,6527,30248,18963,1664,16006,35716,2384,15145,8484,10125,27857,8498,6337,21453,17029,8073,2301,6521,11944,35264,7014,2100,8101,5299,9004,9473,18440,5542,16287,1456,2541,4370,19379,2267,861,11254,5643,24149,6284,7473,10785,8505,670,4248,15505,5640,9050,3957,2619,3474,995,6848,2682,3116,3142,5396,904,1637,2194,135,626,2962,68,4081,7619,297,3642,3588,4010,1442,2815,3033,1458,1926,607,1900,316,1335,1960,2617,794,1317,1391,1223,834,651,1366,3911,979,401,6,3085,303,38,151,163,638,272,798,440,771,697,820,724,360,163,1348,378,129,111,375,112,78,216,125,137,183,189,0,225,61,113,51,0,365,2135,1,103,106,307,135,167,160,125,294,190,0,42,72,6,11,0,13,0,0,0,0,2,0
418,2022-03-04,957145,514878,140144,651522,123796,162582,155609,8796,347730,95205,24632,100413,40644,5402,126624,22191,137593,319296,138984,149596,112336,21162,113439,18041,853,33106,23124,10264,26092,30259,42809,36909,38837,99517,13173,210995,56770,4820,63849,18631,17512,25034,6190,15375,29064,44286,1067,13849,16306,84,6531,30258,18967,1664,16009,35790,2387,15172,8499,10134,27874,8498,6341,21453,17045,8082,2301,6535,11945,35264,7031,2101,8106,5323,9005,9488,18454,5557,16307,1458,2543,4370,19383,2275,873,11269,5645,24162,6288,7476,10785,8516,670,4248,15519,5640,9065,3958,2619,3478,996,6852,2684,3117,3142,5397,904,1637,2195,135,628,2962,68,4083,7619,297,3649,3590,4013,1442,2825,3038,1458,1926,607,1900,316,1335,1961,2617,795,1317,1391,1223,834,651,1366,3912,980,401,6,3089,303,38,151,163,638,272,798,440,771,697,820,724,360,163,1348,378,129,111,375,112,78,216,125,137,183,189,0,225,61,113,51,0,365,2135,1,103,106,307,135,167,160,125,294,190,0,42,72,6,11,0,13,0,0,0,0,2,0
421,2022-03-05,957451,515036,140264,652216,124051,162582,155782,8957,348467,95379,24816,100413,40726,5416,126708,22200,137747,319604,139037,149918,112535,21182,113537,18074,853,33173,23176,10274,26143,30259,42955,36953,38892,99543,13174,211032,56879,4878,63931,18663,17512,25041,6410,15405,29077,44286,1073,13849,16338,84,6531,30265,18967,1664,16015,35811,2387,15194,8520,10142,27922,8499,6351,21455,17073,8082,2301,6550,11945,35264,7040,2101,8111,5348,9006,9500,18460,5557,16321,1458,2544,4371,19386,2290,875,11285,5647,24172,6288,7476,10785,8528,670,4248,15519,5640,9075,3958,2619,3478,996,6853,2685,3117,3142,5397,904,1637,2196,140,628,2963,68,4086,7622,297,3652,3590,4013,1442,2825,3040,1458,1926,608,1900,319,1335,1961,2618,795,1318,1391,1223,834,651,1373,3912,980,401,7,3092,303,38,151,163,638,272,798,440,771,697,823,724,360,163,1348,378,129,115,375,112,78,216,125,137,183,189,0,225,61,113,51,0,365,2135,1,103,106,307,135,167,160,125,294,190,0,42,72,6,11,0,13,0,0,0,0,2,0
424,2022-03-06,957663,515102,140296,652438,124102,162582,155887,9096,349196,95549,24948,100413,40813,5425,126768,22204,137948,319859,139091,150172,112545,21199,113593,18107,853,33228,23235,10282,26194,30259,43077,36983,38915,99543,13173,211108,57023,4916,63961,18687,17512,25050,6643,15437,29085,44286,1078,13849,16366,118,6531,30272,18967,1664,16017,35832,2387,15214,8535,10152,27922,8500,6363,21463,17077,8082,2301,6566,11947,35264,7046,2102,8111,5351,9008,9518,18471,5557,16331,1458,2545,4371,19389,2290,877,11292,5649,24197,6299,7476,10785,8536,670,4249,15519,5641,9079,3959,2619,3482,996,6855,2685,3118,3142,5399,904,1637,2196,143,628,2966,68,4088,7623,297,3659,3590,4013,1442,2827,3041,1458,1926,608,1900,319,1335,1961,2619,795,1318,1391,1223,834,651,1373,3912,980,401,7,3095,303,38,151,163,638,272,798,440,771,697,823,725,362,163,1348,378,129,116,375,112,78,216,125,137,183,189,0,225,61,113,51,0,365,2138,1,103,106,307,135,167,160,125,294,190,0,42,72,6,11,0,13,0,0,0,0,2,0
427,2022-03-07,959371,515210,140473,652648,124126,162722,156017,9282,349853,95681,25068,100574,40891,5464,126842,22204,138116,319901,139120,150430,112551,21216,113633,18139,853,33305,23300,10317,26246,30296,43226,37040,38940,99609,13193,211155,57066,4953,63993,18704,17512,25068,6923,15463,29089,44436,1084,13882,16398,118,6570,30281,18979,1664,16022,35923,2571,15234,8554,10161,27943,8501,6367,21463,17083,8121,2302,6579,11948,35309,7051,2104,8118,5360,9009,9531,18482,5581,16339,1459,2546,4371,19391,2299,878,11293,5649,24222,6308,7476,10785,8548,670,4249,15575,5641,9086,3959,2619,3483,999,6857,2686,3119,3142,5399,904,1637,2196,147,632,2966,71,4091,7626,297,3665,3592,4014,1442,2830,3042,1458,1926,609,1900,322,1335,1962,2619,795,1319,1391,1223,834,651,1373,4865,980,401,7,3099,303,38,151,163,639,272,798,440,771,697,823,725,362,163,1359,378,129,118,375,112,78,216,125,137,183,189,0,225,61,113,51,0,365,2138,1,103,106,307,135,167,160,125,294,190,0,42,72,6,12,0,13,0,0,0,0,2,0
430,2022-03-08,960789,515355,140642,653134,124450,162936,156201,9440,350490,95811,25317,100859,40977,5495,126901,22216,138260,320166,139154,150831,112768,21248,113693,18162,853,33384,23369,10322,26303,30313,43260,37095,38986,99625,13203,211252,57072,4996,64094,18750,17549,25076,7214,15488,29096,44495,1099,13882,16430,118,6571,30287,18980,1664,16029,35964,2571,15250,8572,10169,27959,8501,6374,21469,17106,8136,2302,6594,11949,35309,7059,2104,8122,5369,9011,9547,18494,5583,16339,1461,2548,4371,19394,2308,883,11298,5650,24244,6314,7477,10812,8552,671,4249,15590,5641,9097,3959,2619,3483,999,6858,2689,3120,3142,5400,904,1637,2197,151,633,2968,73,4092,7630,297,3667,3592,4014,1442,2831,3043,1459,1926,610,1900,323,1335,1962,2619,795,1319,1391,1223,834,652,1373,4865,980,401,7,3102,303,38,152,163,639,272,798,440,771,697,825,725,364,163,1359,378,129,118,375,112,79,216,125,137,183,189,0,225,61,113,51,0,365,2138,1,103,106,307,135,168,160,125,294,190,0,42,72,6,13,0,13,0,0,0,0,2,0
433,2022-03-09,962816,515459,140797,653767,124764,163059,156357,9646,351124,95954,25530,100992,41086,5520,126955,22226,138433,320408,139189,151135,113002,21267,113738,18195,853,33497,23438,10322,26366,30313,43283,37158,39032,99656,13213,211301,57182,5056,64156,18786,17693,25082,7505,15512,29097,44549,1110,13882,16456,118,6578,30291,18983,1753,16029,35995,2573,15276,8591,10176,27989,8502,6382,21470,17116,8142,2302,6608,11949,35316,7069,2104,8125,5384,9013,9558,18510,5588,16361,1462,2549,4372,19398,2320,886,11304,5652,24257,6321,7482,10812,8560,672,4249,15599,5641,9104,3960,2619,3483,1000,6860,2690,3122,3142,5400,904,1637,2198,155,634,2969,76,4093,7636,297,3669,3593,4014,1444,2835,3043,1459,1926,612,1900,323,1335,1962,2620,795,1319,1391,1224,834,652,1373,4865,981,401,7,3105,303,38,152,163,639,272,800,440,771,697,827,725,364,163,1359,378,129,118,375,112,79,216,125,137,183,189,0,226,62,113,51,0,365,2138,1,103,106,307,135,168,160,125,294,190,0,42,72,6,13,0,13,0,0,0,0,2,0
346,2022-03-10,964590,515714,140904,654380,125023,163203,156493,9875,351776,96094,25718,101077,41157,5550,127009,22267,138572,320607,139220,151413,113186,21285,113853,18221,853,33567,23512,10358,26424,30380,43527,37211,39068,99681,13231,211364,57258,5097,64226,18817,17749,25090,7786,15533,29100,44603,1116,13882,16485,118,6590,30298,18988,1753,16033,36028,2573,15294,8602,10185,28009,8502,6388,21472,17127,8149,2302,6618,11949,35316,7075,2105,8128,5397,9014,9575,18517,5594,16374,1462,2549,4372,19401,2327,889,11319,5655,24269,6326,7484,10812,8563,672,4250,15610,5644,9117,3960,2619,3484,1004,6861,2692,3123,3142,5408,934,1637,2198,156,637,2971,77,4094,7639,297,3673,3593,4014,1445,2837,3044,1459,1926,613,1900,323,1335,1962,2620,795,1319,1392,1224,834,652,1373,4865,981,401,7,3107,303,38,152,163,639,272,800,440,771,697,827,726,364,163,1359,378,129,118,375,112,79,216,125,138,183,189,0,226,62,113,51,0,365,2139,1,103,106,307,135,168,160,125,294,190,0,42,72,6,13,0,13,0,0,0,0,2,0
349,2022-03-11,966246,515803,141054,654843,125272,163317,156649,10144,352437,96217,25927,101135,41228,5571,127051,22281,138711,320607,139255,151703,113307,21285,113939,18246,853,33643,23575,10359,26473,30408,43659,36853,39100,99709,13265,211423,57317,5124,64276,18847,17798,25094,8080,15552,29105,44653,1129,13882,16505,118,6611,30304,18989,1753,16034,36069,2653,15308,8608,10193,28018,8503,6396,21473,17139,8160,2302,6633,11950,35316,7083,2105,8131,5411,9016,9589,18522,5603,16381,1462,2549,4374,19403,2337,895,11333,5655,24277,6336,7484,10812,8568,674,4250,15614,5644,9123,3960,2619,3485,1004,6861,2692,3124,3142,5408,934,1637,2198,158,640,2971,79,4095,7640,297,3676,3594,4014,1445,2839,3045,1459,1926,613,1900,323,1335,1964,2620,795,1320,1392,1224,834,652,1373,4865,981,401,7,3110,303,38,152,163,639,272,800,440,771,697,827,726,364,163,1359,378,129,118,375,112,79,216,125,138,183,189,0,226,62,113,51,0,365,2139,1,103,106,308,135,168,160,125,294,190,0,42,72,6,13,0,13,0,0,0,0,2,0
352,2022-03-12,966521,515850,141104,655234,125521,163317,156782,10395,353054,96349,26068,101135,41290,5587,127122,22292,138831,321054,139283,151951,113434,21285,114038,18271,853,33720,23643,10367,26513,30408,43785,36887,39126,99712,13266,211482,57441,5176,64335,18881,17798,25097,8365,15570,29108,44653,1139,13882,16530,118,6611,30307,18989,1753,16036,36084,2653,15321,8629,10200,28031,8503,6404,21473,17144,8160,2302,6647,11950,35316,7090,2105,8131,5434,9017,9599,18529,5603,16390,1462,2550,4374,19406,2346,899,11339,5656,24277,6336,7485,10834,8570,675,4250,15614,5644,9137,3960,2619,3485,1004,6862,2692,3124,3142,5412,934,1637,2198,163,641,2972,79,4095,7641,297,3681,3594,4014,1445,2844,3046,1459,1926,614,1900,324,1335,1964,2620,796,1321,1392,1224,834,652,1377,4865,981,401,7,3114,303,38,152,163,639,272,800,440,771,697,827,726,365,163,1359,378,129,118,375,112,79,216,125,138,183,189,0,226,62,113,51,2,365,2139,1,103,106,308,135,168,160,125,294,190,0,42,72,6,13,0,13,0,0,0,0,2,0
